time_of_day,is_walking,is_gps_moving,movement_speed_kmh,playback_duration_minutes,is_repeated_playback,current_signal,is_weak_signal,sig_hist_t_1,sig_hist_t_2,sig_hist_t_3,sig_hist_t_4,sig_hist_t_5,disconnect_probability,label_will_disconnect
9,0,0,0.0,25.808662968457707,0,2,0,1,2,2,1,1,0.3855732435727337,0
6,0,0,0.0,3.9584121587350243,0,2,0,2,1,2,2,1,0.41496333790504036,0
19,0,0,0.0,10.394747926973913,0,3,0,2,2,1,2,2,0.17989498539998455,0
4,0,0,0.0,38.781067805154024,0,3,0,3,2,2,1,2,0.18428915461654927,0
0,0,0,0.0,2.6377251226919487,0,2,0,3,3,2,2,1,0.3475991446155439,0
16,0,0,0.0,0.5,1,2,0,2,3,3,2,2,0.33967599968155815,0
2,0,0,0.0,4.6228349608370785,0,1,1,2,2,3,3,2,0.3976696793205361,0
12,1,1,4.768236695250425,38.32569351831946,1,0,1,1,2,2,3,3,0.8552214089191477,1
13,1,1,1.3592264400133107,1.3755541838790262,0,1,1,0,1,2,2,3,0.6260518877973925,0
23,0,0,0.0,2.2114024069145968,0,2,0,1,0,1,2,2,0.42812931087974887,0
17,1,1,4.452306808874963,5.79243295146639,0,3,0,2,1,0,1,2,0.5158515931790865,0
3,0,0,0.0,22.025823606228453,0,3,0,3,2,1,0,1,0.2873274500512491,0
17,0,0,0.0,20.87145849162176,0,3,0,3,3,2,1,0,0.2203000276162522,0
4,0,0,0.0,1.3664457670649757,0,3,0,3,3,3,2,1,0.23738933759235198,0
15,1,1,5.923634356299173,40.73570854407973,0,3,0,3,3,3,3,2,0.40231225081420025,0
0,0,0,0.0,4.093257820691817,0,3,0,3,3,3,3,3,0.15094514545019827,0
20,1,1,4.525164916359227,4.940833235926979,0,3,0,3,3,3,3,3,0.44027913874574687,0
13,0,0,0.0,7.326613424009502,0,3,0,3,3,3,3,3,0.28832992223118237,0
14,0,0,0.0,15.097037966434899,0,4,0,3,3,3,3,3,0.13113457816959018,0
8,0,0,0.0,11.050513915101256,1,4,0,4,3,3,3,3,0.011383053162614981,0
14,1,1,5.142495458979593,39.59499190878772,1,4,0,4,4,3,3,3,0.2572855180491942,0
16,0,0,0.0,12.473063580330713,0,4,0,4,4,4,3,3,0.07858233570374693,0
23,0,0,0.0,29.177544734839913,0,4,0,4,4,4,4,3,0.16083471403700195,0
3,0,0,0.0,1.2214668141053147,1,4,0,4,4,4,4,4,0.05914976882281326,0
11,1,1,5.295771392366951,29.058921022068695,0,4,0,4,4,4,4,4,0.14411186237749046,0
4,0,0,0.0,3.3043360341042254,0,4,0,4,4,4,4,4,0.02316494149992911,0
4,0,0,0.0,6.754302041869751,0,3,0,4,4,4,4,4,0.14026800052461577,0
10,0,0,0.0,5.78243671675849,0,4,0,3,4,4,4,4,0.08498826950277716,0
5,1,1,4.416471634008947,6.17107508990665,0,3,0,4,3,4,4,4,0.3306081771530255,0
6,1,1,7.123385345794931,37.64065259939288,0,3,0,3,4,3,4,4,0.3369778825479722,0
23,0,0,0.0,8.740027285206333,0,3,0,3,3,4,3,4,0.10074430641843693,0
13,0,0,0.0,4.678970469078548,0,4,0,3,3,3,4,3,0.05495007741534245,0
23,0,0,0.0,5.230644199365376,0,4,0,4,3,3,3,4,0.06410119479033509,0
10,1,1,3.8229589826753485,24.393913471519266,1,4,0,4,4,3,3,3,0.23992439296552048,0
12,0,0,0.0,11.619078162327805,0,4,0,4,4,4,3,3,0.1509709424773606,0
1,0,0,0.0,8.953846343220338,0,3,0,4,4,4,4,3,0.19346715581425009,0
6,0,0,0.0,39.22124356639293,0,4,0,3,4,4,4,4,0.014915014410326152,0
19,1,1,5.1776827784191495,39.890550778527164,0,4,0,4,3,4,4,4,0.26521295685577323,0
3,0,0,0.0,21.16607662654823,0,4,0,4,4,3,4,4,0.0,0
7,0,0,0.0,10.947370192393624,0,4,0,4,4,4,3,4,0.002777293011946777,0
19,1,1,3.298784355860911,1.859855345146667,0,4,0,4,4,4,4,3,0.19176320384775447,0
21,0,0,0.0,18.462445400109953,0,4,0,4,4,4,4,4,0.04587187596650062,0
20,0,0,0.0,25.320102506521135,0,4,0,4,4,4,4,4,0.0863370613847517,0
18,1,1,3.70639576677661,28.662368715734342,0,4,0,4,4,4,4,4,0.24151304805437881,0
12,1,1,5.373942280471957,13.079273847322312,1,4,0,4,4,4,4,4,0.2573011072869458,0
13,1,1,3.4321729277220845,14.38950374813254,0,4,0,4,4,4,4,4,0.27176517072628054,0
9,1,1,3.950373146513995,18.531484668351755,0,4,0,4,4,4,4,4,0.264038538570666,0
10,0,0,0.0,31.063635675568314,0,4,0,4,4,4,4,4,0.024324985071848732,0
1,0,0,0.0,0.6973188009392535,0,4,0,4,4,4,4,4,0.016323417760827963,0
8,0,0,0.0,12.42495146381385,0,4,0,4,4,4,4,4,0.08386710334061562,0
16,1,1,3.358597648537477,6.909028209514229,1,4,0,4,4,4,4,4,0.27296155696639124,0
2,0,0,0.0,26.860730701797355,0,4,0,4,4,4,4,4,0.07899902254641585,0
23,0,0,0.0,2.154784693774929,1,4,0,4,4,4,4,4,0.09864548003695582,0
5,0,0,0.0,36.06949242729573,0,4,0,4,4,4,4,4,0.07007006037289056,0
4,0,0,0.0,1.9859510355218004,0,4,0,4,4,4,4,4,0.11925664100662559,0
4,0,0,0.0,1.4035660532240075,0,4,0,4,4,4,4,4,0.0224453107987253,0
21,1,1,5.3159064848693856,6.381172700393335,0,4,0,4,4,4,4,4,0.27608279379190004,0
14,0,0,0.0,78.66941035783576,0,4,0,4,4,4,4,4,0.045261895677071284,0
22,0,0,0.0,15.068746179637378,0,4,0,4,4,4,4,4,0.0,0
16,0,0,0.0,0.5,0,4,0,4,4,4,4,4,0.03575265557107254,0
8,0,0,0.0,4.300527086415809,0,4,0,4,4,4,4,4,0.08047907425950143,0
2,0,0,0.0,2.4230626815491614,0,4,0,4,4,4,4,4,0.11774952089381409,0
19,1,1,2.7920729715207107,0.5,0,4,0,4,4,4,4,4,0.21762590405702503,0
16,0,0,0.0,10.852264108184217,0,4,0,4,4,4,4,4,0.030435613893856184,0
9,0,0,0.0,7.197359471232199,1,4,0,4,4,4,4,4,0.0827352173533076,0
2,0,0,0.0,14.250824830189933,0,4,0,4,4,4,4,4,0.0,0
17,1,1,3.902344371069244,3.657164203917269,1,4,0,4,4,4,4,4,0.22755893149398262,0
17,0,0,0.0,26.672561028083894,1,4,0,4,4,4,4,4,0.0,0
16,1,1,4.622943031387235,7.247260870436645,1,4,0,4,4,4,4,4,0.15448173094720674,0
23,0,0,0.0,9.89292123642891,0,3,0,4,4,4,4,4,0.09351150568835315,0
2,0,0,0.0,19.778747240665123,0,3,0,3,4,4,4,4,0.18029496292043387,0
2,0,0,0.0,2.7257982787518538,0,3,0,3,3,4,4,4,0.15032675228381878,0
5,0,0,0.0,4.5641527274854505,1,3,0,3,3,3,4,4,0.13122394167559917,0
12,1,1,4.024397248167396,2.5218779799968996,0,3,0,3,3,3,3,4,0.39816008433054567,0
23,0,0,0.0,21.920546233694765,0,3,0,3,3,3,3,3,0.15838444977602556,0
14,0,0,0.0,1.539161402715043,0,2,0,3,3,3,3,3,0.31610938633792,0
8,1,1,4.864316422589904,10.070872292637743,0,2,0,2,3,3,3,3,0.48952232926932177,0
3,0,0,0.0,20.788994656750145,0,2,0,2,2,3,3,3,0.30206142201057085,0
13,0,0,0.0,10.631889104693485,0,3,0,2,2,2,3,3,0.22628781360774342,0
4,0,0,0.0,10.659799717821198,0,3,0,3,2,2,2,3,0.2690915699791026,0
1,0,0,0.0,0.9868855685565826,0,3,0,3,3,2,2,2,0.16068919264846832,0
10,0,1,25.0,22.908278332323306,0,4,0,3,3,3,2,2,0.33997161310487384,0
8,0,0,0.0,13.895407287111594,0,4,0,4,3,3,3,2,0.08099129825566698,0
23,0,0,0.0,16.517320530265202,0,4,0,4,4,3,3,3,0.09809376445415474,0
2,0,0,0.0,21.773670703903694,0,4,0,4,4,4,3,3,0.005187703995325255,0
8,0,0,0.0,12.335784508427157,1,4,0,4,4,4,4,3,0.1727282178135994,0
2,0,0,0.0,10.658154261337797,0,3,0,4,4,4,4,4,0.09062655108823864,0
1,0,0,0.0,16.32244195768157,0,3,0,3,4,4,4,4,0.1644946936285617,0
11,0,0,0.0,34.54000186836384,0,3,0,3,3,4,4,4,0.2213189292728511,0
9,0,0,0.0,15.2622836133076,0,3,0,3,3,3,4,4,0.22369581093606838,0
8,0,0,0.0,23.290317741190208,0,3,0,3,3,3,3,4,0.2331322182744294,0
14,0,0,0.0,9.816738056047589,0,3,0,3,3,3,3,3,0.18921561609192664,0
7,0,1,25.0,13.358319245351865,0,3,0,3,3,3,3,3,0.4303447415270767,0
4,0,0,0.0,2.979501721507569,0,4,0,3,3,3,3,3,0.07058265789240276,0
10,0,0,0.0,10.056644619260744,0,4,0,4,3,3,3,3,0.09277960960805634,0
1,0,0,0.0,2.418207022716997,0,4,0,4,4,3,3,3,0.06209035851040964,0
23,0,0,0.0,9.439111385085534,0,4,0,4,4,4,3,3,0.04028053263145867,0
14,1,1,4.679791955294082,1.0073561367738832,0,4,0,4,4,4,4,3,0.29053656495742053,0
5,0,0,0.0,12.877665603119153,0,4,0,4,4,4,4,4,0.10914025995338072,0
7,1,1,4.278736908232294,5.068543285554464,0,3,0,4,4,4,4,4,0.33545357816308863,0
4,0,0,0.0,27.643629442709038,0,3,0,3,4,4,4,4,0.20761276562455125,0
15,0,0,0.0,7.080414625308786,0,4,0,3,3,4,4,4,0.025655545863717752,0
17,0,0,0.0,37.47411924492166,0,4,0,4,3,3,4,4,0.030176934716093694,0
5,0,0,0.0,9.605123140913125,0,4,0,4,4,3,3,4,0.0,0
4,0,0,0.0,28.344522700738814,0,4,0,4,4,4,3,3,0.0,0
15,0,0,0.0,5.291769214748777,1,4,0,4,4,4,4,3,0.1372107164015005,0
12,1,1,6.02867138495344,9.011312903721016,1,4,0,4,4,4,4,4,0.22910167531482287,0
4,0,0,0.0,15.06312715469433,0,4,0,4,4,4,4,4,0.09261195507931066,0
12,1,1,4.710153998600665,4.489254465803507,0,4,0,4,4,4,4,4,0.23860029867052818,0
16,0,0,0.0,16.064737654400666,0,4,0,4,4,4,4,4,0.09626205062610943,0
17,1,1,3.187464989274763,5.107856072281931,1,3,0,4,4,4,4,4,0.35322817601617623,0
7,0,0,0.0,9.933238053376176,0,3,0,3,4,4,4,4,0.07648240569663825,0
12,0,0,0.0,0.5,0,3,0,3,3,4,4,4,0.22596526417266072,0
18,0,0,0.0,1.2211173207477715,0,3,0,3,3,3,4,4,0.20967831690909394,0
2,0,0,0.0,3.864107196419728,0,4,0,3,3,3,3,4,0.0,0
23,0,0,0.0,24.636624078048566,0,4,0,4,3,3,3,3,0.11749361820863163,0
7,0,0,0.0,16.19910421532286,0,4,0,4,4,3,3,3,0.0,0
1,0,0,0.0,33.58685013890525,1,4,0,4,4,4,3,3,0.14247206787147113,0
7,1,1,4.263964604538336,35.262600994910734,0,4,0,4,4,4,4,3,0.2687196465121902,0
12,0,0,0.0,7.042170159261373,1,3,0,4,4,4,4,4,0.15775448319947522,0
12,1,1,6.146974382629235,6.871858846391983,0,3,0,3,4,4,4,4,0.3541348101948157,0
0,0,0,0.0,27.09484959785042,0,3,0,3,3,4,4,4,0.09885351483726769,0
5,0,0,0.0,8.338476427579868,0,3,0,3,3,3,4,4,0.2110052280536755,0
23,0,0,0.0,29.194790501721084,0,3,0,3,3,3,3,4,0.1756072712029604,0
18,0,0,0.0,10.576166090970268,0,3,0,3,3,3,3,3,0.15778874853555633,0
15,0,0,0.0,8.293296723409087,0,3,0,3,3,3,3,3,0.16608862748195072,0
7,0,0,0.0,4.908196380053312,1,3,0,3,3,3,3,3,0.1322255576350011,0
0,0,0,0.0,2.028481331940718,0,3,0,3,3,3,3,3,0.30186633489750825,0
15,0,0,0.0,11.195128142340053,0,4,0,3,3,3,3,3,0.14348397061082196,0
8,0,0,0.0,5.900642218035934,0,4,0,4,3,3,3,3,0.14451507438813144,0
12,0,0,0.0,4.30403970242629,0,4,0,4,4,3,3,3,0.0199960482022241,0
10,1,1,5.490059933812446,2.788803356665352,0,3,0,4,4,4,3,3,0.24485592136677914,0
12,0,0,0.0,7.380600770340971,0,3,0,3,4,4,4,3,0.15866976709013186,0
20,0,0,0.0,12.17466276758279,0,3,0,3,3,4,4,4,0.1594095888176911,0
9,1,1,3.5002719278022667,27.212465699488504,0,3,0,3,3,3,4,4,0.3589229362511867,0
3,0,1,25.0,25.737818412273253,1,2,0,3,3,3,3,4,0.5198321193229247,0
5,0,0,0.0,28.971885294936968,0,2,0,2,3,3,3,3,0.2659726641338838,0
6,1,1,4.204708189892624,12.878594337793189,1,1,1,2,2,3,3,3,0.6580822385850078,1
4,0,0,0.0,12.299372729772722,0,1,1,1,2,2,3,3,0.3831751812776909,0
10,0,0,0.0,35.33056136688537,1,1,1,1,1,2,2,3,0.4712508738723659,0
12,0,0,0.0,5.106686971887025,0,1,1,1,1,1,2,2,0.5631674863852683,0
18,0,0,0.0,2.35771365695629,0,1,1,1,1,1,1,2,0.5249088128359146,0
22,0,0,0.0,1.2960333480848518,0,1,1,1,1,1,1,1,0.43090375000868486,0
9,0,0,0.0,31.93510391605989,1,0,1,1,1,1,1,1,0.6846247191739836,1
9,0,0,0.0,6.972810846891217,0,0,1,0,1,1,1,1,0.5771968483915515,0
10,0,0,0.0,10.359044390593162,0,0,1,0,0,1,1,1,0.5223383498804691,0
20,1,1,3.0829752639060377,24.372845996666662,0,1,1,0,0,0,1,1,0.8511305309600197,1
6,0,0,0.0,7.006151826233909,0,0,1,1,0,0,0,1,0.6180751024753494,0
17,1,1,6.379090760245002,30.369159249082387,1,1,1,0,1,0,0,0,0.9672779836718246,1
3,0,0,0.0,5.822437055768048,0,1,1,1,0,1,0,0,0.4662427796542376,0
1,0,0,0.0,19.77293301248756,0,1,1,1,1,0,1,0,0.6009784543990002,0
13,0,0,0.0,16.51086499389212,0,1,1,1,1,1,0,1,0.47184427771967136,0
12,0,0,0.0,3.3724140015305815,0,1,1,1,1,1,1,0,0.47707575893959925,0
11,0,0,0.0,1.9943643072024952,1,1,1,1,1,1,1,1,0.46813351272879916,0
6,1,1,5.285675383751488,1.774232516301628,0,1,1,1,1,1,1,1,0.8973730135398917,1
1,0,0,0.0,15.786547472551787,1,1,1,1,1,1,1,1,0.42711116994697407,0
12,0,0,0.0,0.5,0,0,1,1,1,1,1,1,0.560568666178,0
13,0,0,0.0,16.21191795398219,0,0,1,0,1,1,1,1,0.6129332837131509,0
16,1,1,5.893431528891155,22.84654802587143,0,1,1,0,0,1,1,1,0.8656644910607781,1
8,1,1,2.9737053502963624,5.4040115007182985,0,1,1,1,0,0,1,1,0.8717952128425924,1
16,0,0,0.0,20.53863845235405,0,2,0,1,1,0,0,1,0.3999203585173489,0
7,1,1,3.7853514835846296,2.711794241766839,0,1,1,2,1,1,0,0,0.8769716019294038,1
1,0,0,0.0,48.46838181350419,0,0,1,1,2,1,1,0,0.4777626799769659,0
23,0,0,0.0,3.960775987016911,0,0,1,0,1,2,1,1,0.6171381636130556,0
12,1,1,2.793451407441415,10.052158265635759,0,0,1,0,0,1,2,1,0.949728959759348,1
2,0,0,0.0,59.05727291343737,0,0,1,0,0,0,1,2,0.5772544205797149,0
15,0,0,0.0,35.649607468254246,1,0,1,0,0,0,0,1,0.6722276082675166,1
5,0,0,0.0,16.158567478418252,0,0,1,0,0,0,0,0,0.6064556798604996,0
18,0,0,0.0,6.9113241660569855,0,1,1,0,0,0,0,0,0.5438836139810094,0
6,1,1,6.098149104031678,18.064009529282,0,1,1,1,0,0,0,0,0.8030212017927836,1
9,0,0,0.0,9.250392794529283,1,1,1,1,1,0,0,0,0.5513695766025568,0
8,0,0,0.0,1.7284687647728596,0,1,1,1,1,1,0,0,0.5653250460922581,0
1,0,0,0.0,23.842888834310703,0,1,1,1,1,1,1,0,0.4810689860186097,0
14,0,0,0.0,30.790424074752593,0,1,1,1,1,1,1,1,0.49951003513171105,0
4,0,0,0.0,7.8537735001618545,0,1,1,1,1,1,1,1,0.5019769187750613,0
21,0,0,0.0,16.43692786788674,0,1,1,1,1,1,1,1,0.480990262922152,0
3,0,0,0.0,0.5,0,1,1,1,1,1,1,1,0.5152046328736697,0
19,1,1,5.5076489953713095,3.2956819197988514,0,0,1,1,1,1,1,1,1.0,1
3,0,0,0.0,12.66876047398023,0,0,1,0,1,1,1,1,0.6818590612700577,1
17,0,0,0.0,4.804786156991195,0,0,1,0,0,1,1,1,0.6053922229841253,0
3,0,0,0.0,43.33376188426464,0,0,1,0,0,0,1,1,0.6519289314895296,1
16,0,0,0.0,27.214137565891185,0,1,1,0,0,0,0,1,0.5307091117538292,0
11,1,1,4.461768053065061,15.963433062841897,0,0,1,1,0,0,0,0,0.9353383896008356,1
21,0,0,0.0,101.38754237658996,0,0,1,0,1,0,0,0,0.7056277817526061,1
16,0,0,0.0,4.180793190101198,1,0,1,0,0,1,0,0,0.6392831033727004,0
9,1,1,3.653331948780721,37.723135785746464,0,0,1,0,0,0,1,0,0.9586445882078678,1
21,0,0,0.0,5.448447973033714,0,0,1,0,0,0,0,1,0.7895207117130405,1
0,0,0,0.0,13.617204688549986,0,0,1,0,0,0,0,0,0.6819120475286631,1
21,1,1,2.3965086370771074,8.547152787515092,0,1,1,0,0,0,0,0,0.8382111872225197,1
23,0,0,0.0,8.783630715869934,0,0,1,1,0,0,0,0,0.6610920725499715,1
17,0,0,0.0,21.56444794935347,0,0,1,0,1,0,0,0,0.6359906287022796,0
17,0,0,0.0,6.405160289156935,0,0,1,0,0,1,0,0,0.6704452913981611,1
13,0,0,0.0,10.62477677074424,1,0,1,0,0,0,1,0,0.5737032069089636,0
14,0,1,25.0,3.5684070753073303,1,0,1,0,0,0,0,1,0.8866223995906831,1
11,0,0,0.0,21.62530232642379,1,1,1,0,0,0,0,0,0.5769713259498046,0
3,0,0,0.0,12.042138460919709,0,1,1,1,0,0,0,0,0.5546056152602344,0
2,0,0,0.0,4.416846445447269,0,0,1,1,1,0,0,0,0.6411459096912677,0
19,0,0,0.0,4.637367140093098,0,0,1,0,1,1,0,0,0.6657624372434302,1
11,0,0,0.0,5.212262065631601,1,0,1,0,0,1,1,0,0.6451495823425554,0
6,0,0,0.0,18.024231289685293,0,1,1,0,0,0,1,1,0.4550913825144484,0
10,1,1,3.906697108877742,13.561431046939727,0,0,1,1,0,0,0,1,0.8675414427864362,1
0,0,0,0.0,25.91029196615942,0,0,1,0,1,0,0,0,0.7109400050921985,1
5,0,0,0.0,12.71301535808665,0,0,1,0,0,1,0,0,0.719208721781074,1
14,0,1,25.0,5.493378734372983,0,0,1,0,0,0,1,0,1.0,1
14,0,0,0.0,49.40003176457641,0,1,1,0,0,0,0,1,0.5204007213289354,0
18,1,1,2.5403542728492106,32.587069241055616,0,0,1,1,0,0,0,0,0.9005726970359131,1
10,0,0,0.0,4.903026873945786,0,0,1,0,1,0,0,0,0.6087280546326282,0
22,0,0,0.0,36.57486353416314,0,0,1,0,0,1,0,0,0.5895163282232938,0
1,0,1,25.0,19.101147705504815,0,0,1,0,0,0,1,0,0.8735994552278942,1
13,1,1,6.7518899535803305,8.034302013499277,0,0,1,0,0,0,0,1,1.0,1
1,0,0,0.0,9.435041552138195,0,1,1,0,0,0,0,0,0.5290910390439729,0
3,0,0,0.0,8.869193010370518,0,1,1,1,0,0,0,0,0.4833946454119093,0
16,0,0,0.0,23.908155309014912,1,0,1,1,1,0,0,0,0.5613770553929822,0
2,0,0,0.0,2.894748522072103,0,0,1,0,1,1,0,0,0.6567237771546695,1
12,0,0,0.0,0.9068890583004211,0,0,1,0,0,1,1,0,0.6427670010761047,0
8,1,1,4.542095362270233,10.351016251159463,1,1,1,0,0,0,1,1,0.8968887397070149,1
6,1,1,3.6012501207518963,5.146009962557017,1,2,0,1,0,0,0,1,0.5530691225443889,0
14,0,0,0.0,12.449091887791369,0,3,0,2,1,0,0,0,0.33987992066075556,0
22,0,0,0.0,57.38415090856549,1,3,0,3,2,1,0,0,0.4058331937600705,0
10,0,0,0.0,16.69611078861977,0,4,0,3,3,2,1,0,0.15770548934758297,0
19,0,0,0.0,47.992838027227705,0,4,0,4,3,3,2,1,0.11074723376934363,0
1,0,0,0.0,19.75458704879178,1,3,0,4,4,3,3,2,0.16917154771296194,0
14,0,0,0.0,1.184268868722484,1,3,0,3,4,4,3,3,0.16294540369749572,0
13,0,0,0.0,33.01408966166644,0,3,0,3,3,4,4,3,0.2239916181397369,0
19,0,0,0.0,3.3269093788895647,0,3,0,3,3,3,4,4,0.11547343513114518,0
21,1,1,5.018019255975623,30.01381897268309,0,3,0,3,3,3,3,4,0.24702366611881715,0
10,0,0,0.0,20.73952005898084,1,3,0,3,3,3,3,3,0.27200731536282197,0
2,0,0,0.0,27.359676505094573,1,2,0,3,3,3,3,3,0.31981063469146065,0
16,0,0,0.0,4.387011406674468,0,2,0,2,3,3,3,3,0.2847328454072968,0
11,1,1,3.624249268772397,24.70684882523967,1,2,0,2,2,3,3,3,0.5980154927452215,0
23,0,1,25.0,14.137674393947771,0,3,0,2,2,2,3,3,0.3407120162303554,0
20,0,0,0.0,1.2812937259674357,0,2,0,3,2,2,2,3,0.2215403015221941,0
14,0,0,0.0,32.991214691765386,0,3,0,2,3,2,2,2,0.25296911988587445,0
15,0,0,0.0,31.410564985264465,0,2,0,3,2,3,2,2,0.35198878043100745,0
4,0,0,0.0,12.729170471865297,1,2,0,2,3,2,3,2,0.3530589039062025,0
19,1,1,4.144502351873644,9.039298436459234,0,3,0,2,2,3,2,3,0.37163089531230953,0
5,0,1,25.0,7.67606619601919,0,2,0,3,2,2,3,2,0.3918169177200128,0
18,0,0,0.0,13.847361918256592,0,3,0,2,3,2,2,3,0.22658298372032393,0
4,1,1,4.064905905594481,27.648076967739566,0,4,0,3,2,3,2,2,0.3868019955825841,0
2,1,1,5.8036571644017645,12.518161142149726,0,3,0,4,3,2,3,2,0.38726097505715895,0
0,0,0,0.0,2.082929020331989,0,3,0,3,4,3,2,3,0.1820504713064689,0
5,0,0,0.0,5.482906902304374,0,3,0,3,3,4,3,2,0.16485578454392152,0
14,0,0,0.0,16.55045894758355,0,3,0,3,3,3,4,3,0.17466681567674028,0
1,0,0,0.0,15.61186341838227,0,2,0,3,3,3,3,4,0.3247125019493429,0
2,0,0,0.0,10.975143593794062,0,2,0,2,3,3,3,3,0.3126120865292257,0
16,0,0,0.0,4.125988784457911,0,2,0,2,2,3,3,3,0.32836830081382545,0
23,0,0,0.0,4.732577683759224,0,2,0,2,2,2,3,3,0.38183276214713185,0
11,0,0,0.0,9.931985800020508,0,2,0,2,2,2,2,3,0.3257944276236734,0
17,1,1,5.671204269464791,7.525417816615972,0,2,0,2,2,2,2,2,0.5175420268140566,0
14,0,0,0.0,5.6955768469311785,0,1,1,2,2,2,2,2,0.4032109969483343,0
11,0,0,0.0,26.53161605118556,0,1,1,1,2,2,2,2,0.5395886416017617,0
15,1,1,3.1402292094115776,10.518256522573479,1,2,0,1,1,2,2,2,0.6119972610733138,0
7,0,1,25.0,10.489554080872153,0,1,1,2,1,1,2,2,0.7510220231145454,1
13,0,0,0.0,8.380710892606961,0,1,1,1,2,1,1,2,0.4438928320988013,0
16,1,1,4.260656486518798,17.133893515835762,0,0,1,1,1,2,1,1,0.9200565438406494,1
20,1,1,3.1670512751569646,2.8973955124852075,0,1,1,0,1,1,2,1,0.816157619896017,1
7,0,0,0.0,43.12611915934922,0,1,1,1,0,1,1,2,0.5201246258630743,0
14,1,1,4.061717277875592,1.6574832217207685,0,0,1,1,1,0,1,1,0.9232197153473247,1
13,1,1,5.755970737746884,18.583628918336757,0,0,1,0,1,1,0,1,0.9970026398164799,1
17,1,1,6.598915479468282,18.27628318498029,0,0,1,0,0,1,1,0,0.9417913892485565,1
19,1,1,3.9059484854367534,1.814521414509673,0,0,1,0,0,0,1,1,0.9836946402115301,1
6,0,0,0.0,74.51957101960738,0,0,1,0,0,0,0,1,0.6886613053864854,1
2,0,0,0.0,0.5237463460921985,0,1,1,0,0,0,0,0,0.5869736608345946,0
11,0,0,0.0,6.804632345107906,0,1,1,1,0,0,0,0,0.5961254528813211,0
20,0,0,0.0,8.294786318590456,1,2,0,1,1,0,0,0,0.42997986091497153,0
23,0,0,0.0,24.353522127972425,0,2,0,2,1,1,0,0,0.35250418162589997,0
2,0,0,0.0,0.5,1,1,1,2,2,1,1,0,0.5467071634408142,0
19,1,1,3.4342561518958674,12.213465221932895,0,1,1,1,2,2,1,1,0.7868780374798259,1
13,1,1,3.2695277574870762,3.422360581171817,1,1,1,1,1,2,2,1,0.8239666459458886,1
14,1,1,4.322675026226041,12.750129578413873,0,2,0,1,1,1,2,2,0.5972742416473885,0
13,1,1,4.148137099104645,15.591581435595945,0,2,0,2,1,1,1,2,0.6054901237687536,0
6,0,0,0.0,0.5210630859680003,0,2,0,2,2,1,1,1,0.36969924023412926,0
16,0,0,0.0,1.047723195697732,0,2,0,2,2,2,1,1,0.3173468743639857,0
11,0,0,0.0,1.3361474262511004,0,2,0,2,2,2,2,1,0.29553737900807797,0
19,0,0,0.0,28.68629088023585,0,1,1,2,2,2,2,2,0.4652597293095056,0
3,0,0,0.0,39.19120395836249,0,2,0,1,2,2,2,2,0.3653158244531157,0
8,0,0,0.0,8.636401283399644,1,3,0,2,1,2,2,2,0.2139322826958307,0
5,0,0,0.0,31.167198235705257,0,3,0,3,2,1,2,2,0.2705667118343925,0
15,1,1,5.384722901157747,9.699971667972928,0,2,0,3,3,2,1,2,0.4921677211135894,0
21,1,1,3.7933248211202875,7.69056817566754,0,3,0,2,3,3,2,1,0.4612843511916756,0
21,0,0,0.0,11.365124210219024,1,3,0,3,2,3,3,2,0.2657437627142006,0
20,0,0,0.0,23.42298053726002,0,3,0,3,3,2,3,3,0.2174467146335615,0
20,0,0,0.0,3.7995157329035214,0,4,0,3,3,3,2,3,0.07646361200149379,0
1,0,0,0.0,5.387280534272581,1,4,0,4,3,3,3,2,0.1116422823262599,0
23,0,0,0.0,28.344666026797277,1,4,0,4,4,3,3,3,0.1980787916323233,0
7,0,0,0.0,37.14987079416222,0,4,0,4,4,4,3,3,0.015887285079271847,0
10,1,1,5.401881001461363,1.9688929361433245,0,4,0,4,4,4,4,3,0.2776143463904836,0
12,0,0,0.0,18.308394071677967,1,4,0,4,4,4,4,4,0.06445655602170958,0
16,0,0,0.0,0.5,0,4,0,4,4,4,4,4,0.04185850963321002,0
7,0,0,0.0,4.239168557945491,0,4,0,4,4,4,4,4,0.0031398855235092865,0
20,0,0,0.0,1.0664450587444618,0,4,0,4,4,4,4,4,0.13148983011123366,0
17,0,0,0.0,10.866207277529734,0,4,0,4,4,4,4,4,0.10844130954827443,0
17,1,1,4.954273500247308,6.309832198918906,1,3,0,4,4,4,4,4,0.36518187013234293,0
13,1,1,3.857178585680702,2.2203238335723094,0,4,0,3,4,4,4,4,0.23879451909646124,0
14,0,0,0.0,0.5,0,4,0,4,3,4,4,4,0.0,0
5,0,0,0.0,7.374838486897476,0,4,0,4,4,3,4,4,0.07211182205018754,0
10,0,0,0.0,5.232125936227695,0,4,0,4,4,4,3,4,0.013895947353410418,0
12,1,1,5.116990015045559,0.7172094137120317,0,3,0,4,4,4,4,3,0.3907810958597095,0
0,0,0,0.0,28.63474113434104,1,4,0,3,4,4,4,4,0.10265746030724304,0
5,0,0,0.0,7.9342810124030345,0,4,0,4,3,4,4,4,0.10156480719214137,0
8,0,0,0.0,22.360457697051,0,4,0,4,4,3,4,4,0.1578558447904651,0
7,0,1,25.0,8.223812855162585,0,3,0,4,4,4,3,4,0.20674945653186277,0
